Date,Open,High,Low,Close,Adj Close,Volume
2018-03-29,31.35,31.73,31.120001000000002,31.33,31.33,114000
2018-04-02,31.26,31.41,30.809998999999998,30.9,30.9,111500
2018-04-03,29.57,30.379998999999998,28.9,30.27,30.27,309600
2018-04-04,29.77,30.450001,29.48,30.209999,30.209999,130600
2018-04-05,30.700001,30.700001,30.299999,30.52,30.52,63000
2018-04-06,30.49,31.32,30.49,30.959999,30.959999,151500
2018-04-09,31.34,32.0,30.68,30.92,30.92,82300
2018-04-10,31.34,31.4,30.709999,30.98,30.98,71200
2018-04-11,31.110001,31.440001000000002,30.73,31.139999,31.139999,164600
2018-04-12,31.200001,31.34,30.82,31.049999,31.049999,92800
2018-04-13,31.15,31.15,30.309998999999998,30.700001,30.700001,101900
